ITERATION	TESTCASE	DESCRIPTION	TRACKID	STARTDATE	ENDDATE	TASK	COUNTERS	VALUE(ms)	SIZE	NAME	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.31,86	10.19.31,88	RESOURCE	NETWORK	16	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,232,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.31,87	10.19.31,88	RESOURCE	NETWORK	18	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,233,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.31,87	10.19.31,89	RESOURCE	NETWORK	20	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,236,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.31,87	10.19.31,89	RESOURCE	NETWORK	23	39349	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,237,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.31,87	10.19.31,89	RESOURCE	NETWORK	24	39349	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,243,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.31,87	10.19.31,90	RESOURCE	NETWORK	36	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,238,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.31,87	10.19.31,90	RESOURCE	NETWORK	27	16002	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,239,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,16	RESOURCE	NETWORK	15	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,244,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,17	RESOURCE	NETWORK	28	12657	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,245,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,18	RESOURCE	NETWORK	29	28783	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,246,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,18	RESOURCE	NETWORK	33	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,247,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,18	RESOURCE	NETWORK	36	44455	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,248,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,19	RESOURCE	NETWORK	47	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,249,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,19	RESOURCE	NETWORK	46	1571	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,251,1?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,20	RESOURCE	NETWORK	49	22052	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,253,2?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,20	RESOURCE	NETWORK	52	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,254,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,20	RESOURCE	NETWORK	54	29118	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,255,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,15	10.19.32,21	RESOURCE	NETWORK	59	24064	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,256,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,44	RESOURCE	NETWORK	20	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,258,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,44	RESOURCE	NETWORK	21	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,257,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,44	RESOURCE	NETWORK	22	14821	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,262,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,45	RESOURCE	NETWORK	30	39661	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,267,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,45	RESOURCE	NETWORK	33	31392	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,265,1?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,46	RESOURCE	NETWORK	39	36058	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,279,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,46	RESOURCE	NETWORK	41	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,282,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,46	RESOURCE	NETWORK	39	28985	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,284,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,47	RESOURCE	NETWORK	44	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,285,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,42	10.19.32,48	RESOURCE	NETWORK	57	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,286,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,43	10.19.32,48	RESOURCE	NETWORK	52	21926	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,287,1?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,43	10.19.32,48	RESOURCE	NETWORK	55	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,288,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,43	10.19.32,48	RESOURCE	NETWORK	58	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,289,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,43	10.19.32,49	RESOURCE	NETWORK	60	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,290,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,65	10.19.32,68	RESOURCE	NETWORK	21	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,291,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,68	RESOURCE	NETWORK	20	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,292,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,68	RESOURCE	NETWORK	23	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,293,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,68	RESOURCE	NETWORK	25	19838	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,294,1?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,68	RESOURCE	NETWORK	27	22295	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,295,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,69	RESOURCE	NETWORK	31	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,296,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,69	RESOURCE	NETWORK	34	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,297,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,69	RESOURCE	NETWORK	37	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,298,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,70	RESOURCE	NETWORK	40	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,299,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,70	RESOURCE	NETWORK	41	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,300,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,71	RESOURCE	NETWORK	49	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,301,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,72	RESOURCE	NETWORK	57	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,302,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,72	RESOURCE	NETWORK	64	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,303,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,66	10.19.32,73	RESOURCE	NETWORK	70	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,304,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,90	10.19.32,92	RESOURCE	NETWORK	14	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,305,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,92	RESOURCE	NETWORK	19	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,306,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,93	RESOURCE	NETWORK	21	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,307,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,93	RESOURCE	NETWORK	29	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,308,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,93	RESOURCE	NETWORK	27	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,309,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,94	RESOURCE	NETWORK	29	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,310,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,94	RESOURCE	NETWORK	33	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,311,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,95	RESOURCE	NETWORK	40	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,312,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,95	RESOURCE	NETWORK	46	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,313,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,96	RESOURCE	NETWORK	49	24505	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,314,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,96	RESOURCE	NETWORK	51	33141	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,315,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,97	RESOURCE	NETWORK	58	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,317,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.32,91	10.19.32,97	RESOURCE	NETWORK	58	30411	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,318,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,09	10.19.33,12	RESOURCE	NETWORK	30	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,319,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,09	10.19.33,13	RESOURCE	NETWORK	32	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,321,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,09	10.19.33,13	RESOURCE	NETWORK	36	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,322,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,09	10.19.33,14	RESOURCE	NETWORK	44	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,323,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,09	10.19.33,14	RESOURCE	NETWORK	42	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,324,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,20	10.19.33,34	RESOURCE	NETWORK	142	24735	http://vmtestbaring:20200/server/api/ClientWebDesktop	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,46	10.19.33,47	RESOURCE	NETWORK	9	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,325,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,48	RESOURCE	NETWORK	12	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,326,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,48	RESOURCE	NETWORK	14	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,327,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,49	RESOURCE	NETWORK	21	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,329,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,49	RESOURCE	NETWORK	21	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,328,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,49	RESOURCE	NETWORK	23	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,330,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,50	RESOURCE	NETWORK	31	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,331,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,50	RESOURCE	NETWORK	32	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,332,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,47	10.19.33,51	RESOURCE	NETWORK	36	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,333,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,97	10.19.33,98	RESOURCE	NETWORK	12	15375	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,334,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,97	10.19.33,99	RESOURCE	NETWORK	22	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,335,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,97	10.19.33,99	RESOURCE	NETWORK	15	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,336,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,97	10.19.33,99	RESOURCE	NETWORK	20	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,337,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,97	10.19.34,00	RESOURCE	NETWORK	29	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,338,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,98	10.19.34,01	RESOURCE	NETWORK	30	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,339,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,98	10.19.34,01	RESOURCE	NETWORK	32	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,340,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,98	10.19.34,02	RESOURCE	NETWORK	44	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,342,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,98	10.19.34,02	RESOURCE	NETWORK	47	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,341,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,98	10.19.34,03	RESOURCE	NETWORK	52	31337	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,345,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,98	10.19.34,03	RESOURCE	NETWORK	54	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,343,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.33,98	10.19.34,03	RESOURCE	NETWORK	53	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,344,0?t	
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.26,99	10.19.34,03	LOG	REQTIME	7040	0		
3	PLM	17.00 - Scroll down about 1000 records	0	10.19.52,75	10.19.53,22	LOG	TOTAL	469	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.19.56,77	10.19.56,88	RESOURCE	NETWORK	113	21490	http://vmtestbaring:20200/server/api/ClientWebDesktop	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.19.59,37	10.19.59,50	RESOURCE	NETWORK	127	25535	http://vmtestbaring:20200/server/api/ClientWebDesktop	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.00,17	10.20.00,18	RESOURCE	NETWORK	7	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,839,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.00,45	10.20.00,46	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,837,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.01,04	10.20.01,05	RESOURCE	NETWORK	8	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,787,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.01,44	10.20.01,45	RESOURCE	NETWORK	11	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,762,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.01,48	10.20.01,66	RESOURCE	NETWORK	178	27551	http://vmtestbaring:20200/server/api/ClientWebDesktop	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.02,68	10.20.02,70	RESOURCE	NETWORK	13	29210	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,712,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.02,68	10.20.02,71	RESOURCE	NETWORK	22	32396	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,713,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,08	10.20.03,09	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,697,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,08	10.20.03,09	RESOURCE	NETWORK	13	29210	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,699,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,08	10.20.03,09	RESOURCE	NETWORK	14	36138	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,700,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,08	10.20.03,10	RESOURCE	NETWORK	18	29616	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,705,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,08	10.20.03,10	RESOURCE	NETWORK	23	36830	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,703,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,08	10.20.03,10	RESOURCE	NETWORK	20	29660	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,706,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,41	10.20.03,42	RESOURCE	NETWORK	9	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,687,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,65	10.20.03,66	RESOURCE	NETWORK	9	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,668,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,65	10.20.03,66	RESOURCE	NETWORK	12	33457	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,677,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,65	10.20.03,66	RESOURCE	NETWORK	12	40299	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,682,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.03,90	10.20.03,91	RESOURCE	NETWORK	11	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,665,1?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,07	10.20.04,19	RESOURCE	NETWORK	120	25027	http://vmtestbaring:20200/server/api/ClientWebDesktop	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,39	10.20.04,40	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,634,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,39	10.20.04,40	RESOURCE	NETWORK	12	34005	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,636,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,39	10.20.04,41	RESOURCE	NETWORK	19	34005	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,639,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,39	10.20.04,41	RESOURCE	NETWORK	15	34752	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,642,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,39	10.20.04,41	RESOURCE	NETWORK	18	36957	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,649,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,70	10.20.04,71	RESOURCE	NETWORK	11	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,621,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,70	10.20.04,71	RESOURCE	NETWORK	13	41042	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,623,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,70	10.20.04,72	RESOURCE	NETWORK	19	32426	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,624,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,70	10.20.04,72	RESOURCE	NETWORK	20	38274	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,626,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.04,70	10.20.04,72	RESOURCE	NETWORK	22	30261	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,625,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.05,12	10.20.05,13	RESOURCE	NETWORK	11	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,608,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.05,12	10.20.05,14	RESOURCE	NETWORK	18	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,610,0?t	
3	PLM	18.00 - Open the left menu for the "Scalability Test" (ID=15, Code=000000000100015) and navigate to the "Main" page	0	10.20.05,12	10.20.05,14	RESOURCE	NETWORK	24	38500	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,611,0?t	
